"WGMS_ID","YEAR","MASS_BALANCE","POINT_LAT","POINT_LONG","PRECIP_M1","PRECIP_M2","PRECIP_M3","PRECIP_M4","PRECIP_M5","PRECIP_M6","OLR_M1","OLR_M2","OLR_M3","OLR_M4","OLR_M5","OLR_M6","AIR_M1","AIR_M2","AIR_M3","AIR_M4","AIR_M5","AIR_M6"
"2660","1950","1412.0","136.855152","188.91055490000002","6.097002","6.760651","8.825337","13.260004","15.624847"
"2660","1950","1515.0","136.855152","188.91055490000002","6.097002","6.760651","8.825337","13.260004","15.624847"
"2660","1950","887.0","136.855152","188.91055490000002","6.097002","6.760651","8.825337","13.260004","15.624847"
"2660","1950","0.0","136.855152","188.91055490000002","6.097002","6.760651","8.825337","13.260004","15.624847"
"2660","1950","1417.0","136.855152","188.91055490000002","6.097002","6.760651","8.825337","13.260004","15.624847"
"2660","1951","544.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","993.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","1317.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","1406.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","1964.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","2223.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","2208.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","2003.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","2181.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","1244.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","0.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1951","2004.0","136.855152","188.91055490000002","6.065487","6.401002","7.1396747","8.210005","12.424205","14.486781"
"2660","1952","440.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","793.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1057.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1149.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1613.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1836.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1847.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1698.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1841.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1083.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","0.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1952","1671.0","136.855152","188.91055490000002","6.8493633","6.209671","8.612584","10.23834","12.536782","14.567426"
"2660","1953","594.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","1045.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","1353.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","1441.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2001.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2248.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2225.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2014.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2188.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","1235.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","0.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1953","2025.0","136.855152","188.91055490000002","5.830328","5.5976696","6.7251644","9.185339","12.257424","15.225166"
"2660","1954","267.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","563.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","762.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","838.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1189.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1360.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1364.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1250.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1363.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","793.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","0.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1954","1232.0","136.855152","188.91055490000002","6.2770996","5.688334","6.9387155","8.527003","12.821292","14.970006"
"2660","1955","1178.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","1498.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","1597.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2160.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2395.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2367.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2154.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2319.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","1350.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","0.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1955","2171.0","136.855152","188.91055490000002","5.9161315","6.6560063","6.643229","8.997336","13.656458","15.307424"
"2660","1956","1001.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1115.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1485.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1675.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1682.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1549.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1679.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","986.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","0.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1956","1559.0","136.855152","188.91055490000002","6.3223376","7.4206524","9.67967","12.992587","15.304846","14.284338"
"2660","1957","516.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","560.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","906.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1153.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1482.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1635.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1607.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1471.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1543.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","897.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","0.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1957","1500.0","136.855152","188.91055490000002","7.0220037","7.937745","9.492336","12.163877","15.348714","12.522008"
"2660","1958","165.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","185.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","564.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","900.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1276.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1485.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1513.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1409.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1555.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","857.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","0.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1958","1378.0","136.855152","188.91055490000002","5.744003","7.1229057","8.395002","11.094522","13.459034","12.697007"
"2660","1959","232.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","285.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","594.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","949.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1309.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1499.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1505.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1384.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1477.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","853.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","0.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1959","1375.0","136.855152","188.91055490000002","5.6829996","7.0258074","8.510004","11.451617","15.575491","14.6983385"
"2660","1960","319.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","378.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","632.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","932.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1259.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1439.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1447.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1325.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1405.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","796.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","0.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1960","1321.0","136.855152","188.91055490000002","4.681333","5.9625826","7.860671","11.647426","14.630975","13.293004"
"2660","1961","495.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","624.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","1013.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","1484.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","1981.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","2221.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","2202.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","2011.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","2116.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","1227.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","0.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1961","2028.0","136.855152","188.91055490000002","5.4906693","7.1745167","9.161336","12.429355","14.199038","13.390337"
"2660","1962","752.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1024.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1320.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1666.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1833.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1804.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1648.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1730.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1007.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","0.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1962","1680.0","136.855152","188.91055490000002","5.361","8.19097","10.2466755","13.079683","16.718071","14.647342"
"2660","1963","561.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","762.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1012.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1282.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1408.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1378.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1252.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1309.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","761.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","0.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1963","1283.0","136.855152","188.91055490000002","7.8803387","9.257747","10.597672","14.508071","16.231941","13.819674"
"2660","1964","181.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","424.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","740.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1034.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1216.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1248.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1163.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1251.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","724.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","0.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1964","1125.0","136.855152","188.91055490000002","6.084331","7.950002","9.456672","14.20904","15.672912","13.151671"
"2660","1965","879.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1144.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1478.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1846.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","2032.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1996.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1822.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1919.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1122.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","0.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1965","1860.0","136.855152","188.91055490000002","7.0533385","7.4593635","8.733672","12.28871","14.400326","12.371336"
"2660","1966","607.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","905.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","1338.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","1804.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","2086.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","2097.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","1918.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","2080.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","1143.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","0.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1966","1905.0","136.855152","188.91055490000002","6.3223376","7.603228","8.838004","11.915805","13.79968","12.739672"
"2660","1967","918.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","1250.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","1695.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2218.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2532.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2529.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2318.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2461.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","1414.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","0.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1967","2314.0","136.855152","188.91055490000002","7.7493367","7.8112917","10.034001","14.297746","16.43839","12.77567"
"2660","1968","809.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1030.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1392.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1779.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","2009.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1990.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1822.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1927.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1113.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","0.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1968","1833.0","136.855152","188.91055490000002","6.535999","7.192263","9.347004","12.130649","14.705166","12.6986685"
"2660","1969","128.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","385.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","833.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1240.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1502.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1571.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1485.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1624.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","934.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","0.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1969","1396.0","136.855152","188.91055490000002","6.467336","7.14581","8.5490055","12.643229","17.00646","14.620002"
"2660","1970","932.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","1186.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","1602.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2050.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2322.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2303.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2103.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2235.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","1278.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","0.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1970","2116.0","136.855152","188.91055490000002","6.3979993","6.9090366","8.761666","12.527747","14.854526","13.586337"
"2660","1971","-3.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","261.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","765.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","1224.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","1524.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","1579.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","1469.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","1568.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
"2660","1971","912.0","136.855152","188.91055490000002","6.6963353","7.147744","9.561336","13.331618","16.077095","13.540002"
