WGMS_ID,YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,POINT_LAT,POINT_LON
394,1989,902.0,-473.0,429.0,136.04478799999998,187.9362249
394,1989,827.0,-395.0,432.0,136.04478799999998,187.9362249
394,1989,720.0,-324.0,396.0,136.04478799999998,187.9362249
394,1989,611.0,-282.0,329.0,136.04478799999998,187.9362249
394,1989,1086.0,-1514.0,-428.0,136.04478799999998,187.9362249
394,1990,631.0,-5878.0,-5247.0,136.04478799999998,187.9362249
394,1990,649.0,-5684.0,-5035.0,136.04478799999998,187.9362249
394,1990,675.0,-4959.0,-4284.0,136.04478799999998,187.9362249
394,1990,695.0,-4588.0,-3893.0,136.04478799999998,187.9362249
394,1990,713.0,-4392.0,-3679.0,136.04478799999998,187.9362249
394,1990,725.0,-4089.0,-3364.0,136.04478799999998,187.9362249
394,1990,730.0,-4053.0,-3323.0,136.04478799999998,187.9362249
394,1990,732.0,-3538.0,-2806.0,136.04478799999998,187.9362249
394,1990,744.0,-3094.0,-2350.0,136.04478799999998,187.9362249
394,1990,750.0,-2729.0,-1979.0,136.04478799999998,187.9362249
394,1990,753.0,-2561.0,-1808.0,136.04478799999998,187.9362249
394,1990,753.0,-2075.0,-1322.0,136.04478799999998,187.9362249
394,1990,732.0,-1658.0,-926.0,136.04478799999998,187.9362249
394,1990,680.0,-1300.0,-620.0,136.04478799999998,187.9362249
394,1990,628.0,-1093.0,-465.0,136.04478799999998,187.9362249
394,1990,567.0,-881.0,-314.0,136.04478799999998,187.9362249
394,1990,511.0,-822.0,-311.0,136.04478799999998,187.9362249
394,1990,465.0,-715.0,-250.0,136.04478799999998,187.9362249
394,1990,403.0,-618.0,-215.0,136.04478799999998,187.9362249
394,1990,342.0,-553.0,-211.0,136.04478799999998,187.9362249
394,1990,695.0,-2287.0,-1592.0,136.04478799999998,187.9362249
394,1991,859.0,-5157.0,-4298.0,136.04478799999998,187.9362249
394,1991,885.0,-5062.0,-4177.0,136.04478799999998,187.9362249
394,1991,969.0,-4536.0,-3567.0,136.04478799999998,187.9362249
394,1991,1044.0,-4247.0,-3203.0,136.04478799999998,187.9362249
394,1991,1102.0,-4128.0,-3026.0,136.04478799999998,187.9362249
394,1991,1173.0,-3967.0,-2794.0,136.04478799999998,187.9362249
394,1991,1206.0,-4089.0,-2883.0,136.04478799999998,187.9362249
394,1991,1289.0,-3599.0,-2310.0,136.04478799999998,187.9362249
394,1991,1362.0,-3060.0,-1698.0,136.04478799999998,187.9362249
394,1991,1407.0,-2573.0,-1166.0,136.04478799999998,187.9362249
394,1991,1452.0,-2755.0,-1303.0,136.04478799999998,187.9362249
394,1991,1446.0,-2884.0,-1438.0,136.04478799999998,187.9362249
394,1991,1426.0,-2039.0,-613.0,136.04478799999998,187.9362249
394,1991,1339.0,-1510.0,-171.0,136.04478799999998,187.9362249
394,1991,1241.0,-1281.0,-40.0,136.04478799999998,187.9362249
394,1991,1124.0,-1027.0,97.0,136.04478799999998,187.9362249
394,1991,1015.0,-964.0,51.0,136.04478799999998,187.9362249
394,1991,930.0,-834.0,96.0,136.04478799999998,187.9362249
394,1991,811.0,-733.0,78.0,136.04478799999998,187.9362249
394,1991,695.0,-669.0,26.0,136.04478799999998,187.9362249
394,1991,1308.0,-2469.0,-1161.0,136.04478799999998,187.9362249
394,1992,655.0,-6261.0,-5606.0,136.04478799999998,187.9362249
394,1992,755.0,-5716.0,-4961.0,136.04478799999998,187.9362249
394,1992,833.0,-4871.0,-4038.0,136.04478799999998,187.9362249
394,1992,892.0,-4357.0,-3465.0,136.04478799999998,187.9362249
394,1992,952.0,-3959.0,-3007.0,136.04478799999998,187.9362249
394,1992,1008.0,-3572.0,-2564.0,136.04478799999998,187.9362249
394,1992,1028.0,-3430.0,-2402.0,136.04478799999998,187.9362249
394,1992,1046.0,-2662.0,-1616.0,136.04478799999998,187.9362249
394,1992,1066.0,-2037.0,-971.0,136.04478799999998,187.9362249
394,1992,1074.0,-1538.0,-464.0,136.04478799999998,187.9362249
394,1992,1079.0,-1392.0,-313.0,136.04478799999998,187.9362249
394,1992,1071.0,-1160.0,-89.0,136.04478799999998,187.9362249
394,1992,1078.0,-614.0,464.0,136.04478799999998,187.9362249
394,1992,1044.0,-265.0,779.0,136.04478799999998,187.9362249
394,1992,966.0,-156.0,810.0,136.04478799999998,187.9362249
394,1992,877.0,-49.0,828.0,136.04478799999998,187.9362249
394,1992,797.0,-66.0,731.0,136.04478799999998,187.9362249
394,1992,733.0,-19.0,714.0,136.04478799999998,187.9362249
394,1992,645.0,3.0,648.0,136.04478799999998,187.9362249
394,1992,562.0,-26.0,536.0,136.04478799999998,187.9362249
394,1992,1012.0,-1323.0,-311.0,136.04478799999998,187.9362249
394,1993,1222.0,-4442.0,-3220.0,136.04478799999998,187.9362249
394,1993,1279.0,-4084.0,-2805.0,136.04478799999998,187.9362249
394,1993,1334.0,-3328.0,-1994.0,136.04478799999998,187.9362249
394,1993,1370.0,-2917.0,-1547.0,136.04478799999998,187.9362249
394,1993,1401.0,-2527.0,-1126.0,136.04478799999998,187.9362249
394,1993,1431.0,-2207.0,-776.0,136.04478799999998,187.9362249
394,1993,1448.0,-2135.0,-687.0,136.04478799999998,187.9362249
394,1993,1471.0,-1560.0,-89.0,136.04478799999998,187.9362249
394,1993,1498.0,-1085.0,413.0,136.04478799999998,187.9362249
394,1993,1517.0,-806.0,711.0,136.04478799999998,187.9362249
394,1993,1522.0,-684.0,838.0,136.04478799999998,187.9362249
394,1993,1523.0,-457.0,1066.0,136.04478799999998,187.9362249
394,1993,1533.0,-255.0,1278.0,136.04478799999998,187.9362249
394,1993,1485.0,-52.0,1433.0,136.04478799999998,187.9362249
394,1993,1377.0,33.0,1410.0,136.04478799999998,187.9362249
394,1993,1251.0,131.0,1382.0,136.04478799999998,187.9362249
394,1993,1137.0,155.0,1292.0,136.04478799999998,187.9362249
394,1993,1046.0,204.0,1250.0,136.04478799999998,187.9362249
394,1993,921.0,234.0,1155.0,136.04478799999998,187.9362249
394,1993,801.0,212.0,1013.0,136.04478799999998,187.9362249
394,1993,1438.0,-672.0,766.0,136.04478799999998,187.9362249
394,1994,1067.0,-5722.0,-4655.0,136.04478799999998,187.9362249
394,1994,1106.0,-5002.0,-3896.0,136.04478799999998,187.9362249
394,1994,1132.0,-4710.0,-3578.0,136.04478799999998,187.9362249
394,1994,1154.0,-4332.0,-3178.0,136.04478799999998,187.9362249
394,1994,1178.0,-4076.0,-2898.0,136.04478799999998,187.9362249
394,1994,1197.0,-4194.0,-2997.0,136.04478799999998,187.9362249
394,1994,1223.0,-3590.0,-2367.0,136.04478799999998,187.9362249
394,1994,1248.0,-2949.0,-1701.0,136.04478799999998,187.9362249
394,1994,1266.0,-2376.0,-1110.0,136.04478799999998,187.9362249
394,1994,1274.0,-2175.0,-901.0,136.04478799999998,187.9362249
394,1994,1278.0,-1704.0,-426.0,136.04478799999998,187.9362249
394,1994,1294.0,-1384.0,-90.0,136.04478799999998,187.9362249
394,1994,1260.0,-1099.0,161.0,136.04478799999998,187.9362249
394,1994,1174.0,-946.0,228.0,136.04478799999998,187.9362249
394,1994,1072.0,-748.0,324.0,136.04478799999998,187.9362249
394,1994,978.0,-674.0,304.0,136.04478799999998,187.9362249
394,1994,901.0,-548.0,353.0,136.04478799999998,187.9362249
394,1994,793.0,-421.0,372.0,136.04478799999998,187.9362249
394,1994,691.0,-364.0,327.0,136.04478799999998,187.9362249
394,1994,1209.0,-2037.0,-828.0,136.04478799999998,187.9362249
394,1995,897.0,-2683.0,-1786.0,136.04478799999998,187.9362249
394,1995,924.0,-2333.0,-1409.0,136.04478799999998,187.9362249
394,1995,945.0,-2180.0,-1235.0,136.04478799999998,187.9362249
394,1995,959.0,-1978.0,-1019.0,136.04478799999998,187.9362249
394,1995,974.0,-1850.0,-876.0,136.04478799999998,187.9362249
394,1995,979.0,-1877.0,-898.0,136.04478799999998,187.9362249
394,1995,1066.0,-1550.0,-484.0,136.04478799999998,187.9362249
394,1995,1166.0,-1273.0,-107.0,136.04478799999998,187.9362249
394,1995,1256.0,-1143.0,113.0,136.04478799999998,187.9362249
394,1995,1347.0,-1132.0,215.0,136.04478799999998,187.9362249
394,1995,1421.0,-1026.0,395.0,136.04478799999998,187.9362249
394,1995,1462.0,-898.0,564.0,136.04478799999998,187.9362249
394,1995,1421.0,-713.0,708.0,136.04478799999998,187.9362249
394,1995,1322.0,-617.0,705.0,136.04478799999998,187.9362249
394,1995,1204.0,-501.0,703.0,136.04478799999998,187.9362249
394,1995,1096.0,-469.0,627.0,136.04478799999998,187.9362249
394,1995,1008.0,-400.0,608.0,136.04478799999998,187.9362249
394,1995,888.0,-329.0,559.0,136.04478799999998,187.9362249
394,1995,771.0,-295.0,476.0,136.04478799999998,187.9362249
394,1995,1257.0,-1050.0,207.0,136.04478799999998,187.9362249
394,1996,480.0,-3902.0,-3422.0,136.04478799999998,187.9362249
394,1996,521.0,-3418.0,-2897.0,136.04478799999998,187.9362249
394,1996,550.0,-3216.0,-2666.0,136.04478799999998,187.9362249
394,1996,570.0,-2882.0,-2312.0,136.04478799999998,187.9362249
394,1996,593.0,-2664.0,-2071.0,136.04478799999998,187.9362249
394,1996,595.0,-2687.0,-2092.0,136.04478799999998,187.9362249
394,1996,614.0,-2249.0,-1635.0,136.04478799999998,187.9362249
394,1996,640.0,-1768.0,-1128.0,136.04478799999998,187.9362249
394,1996,663.0,-1315.0,-652.0,136.04478799999998,187.9362249
394,1996,679.0,-1084.0,-405.0,136.04478799999998,187.9362249
394,1996,692.0,-708.0,-16.0,136.04478799999998,187.9362249
394,1996,714.0,-470.0,244.0,136.04478799999998,187.9362249
394,1996,702.0,-275.0,427.0,136.04478799999998,187.9362249
394,1996,659.0,-172.0,487.0,136.04478799999998,187.9362249
394,1996,607.0,-62.0,545.0,136.04478799999998,187.9362249
394,1996,553.0,-18.0,535.0,136.04478799999998,187.9362249
394,1996,510.0,41.0,551.0,136.04478799999998,187.9362249
394,1996,449.0,99.0,548.0,136.04478799999998,187.9362249
394,1996,394.0,118.0,512.0,136.04478799999998,187.9362249
394,1996,648.0,-1004.0,-356.0,136.04478799999998,187.9362249
394,1997,651.0,-3439.0,-2788.0,136.04478799999998,187.9362249
394,1997,653.0,-3820.0,-3167.0,136.04478799999998,187.9362249
394,1997,670.0,-3560.0,-2890.0,136.04478799999998,187.9362249
394,1997,683.0,-3186.0,-2503.0,136.04478799999998,187.9362249
394,1997,698.0,-2930.0,-2232.0,136.04478799999998,187.9362249
394,1997,706.0,-2940.0,-2234.0,136.04478799999998,187.9362249
394,1997,740.0,-2394.0,-1654.0,136.04478799999998,187.9362249
394,1997,802.0,-1781.0,-979.0,136.04478799999998,187.9362249
394,1997,856.0,-1249.0,-393.0,136.04478799999998,187.9362249
394,1997,914.0,-1026.0,-112.0,136.04478799999998,187.9362249
394,1997,959.0,-788.0,171.0,136.04478799999998,187.9362249
394,1997,1006.0,-581.0,425.0,136.04478799999998,187.9362249
394,1997,985.0,-354.0,631.0,136.04478799999998,187.9362249
394,1997,919.0,-236.0,683.0,136.04478799999998,187.9362249
394,1997,838.0,-116.0,722.0,136.04478799999998,187.9362249
394,1997,761.0,-81.0,680.0,136.04478799999998,187.9362249
394,1997,701.0,-16.0,685.0,136.04478799999998,187.9362249
394,1997,617.0,32.0,649.0,136.04478799999998,187.9362249
394,1997,541.0,44.0,585.0,136.04478799999998,187.9362249
394,1997,867.0,-1062.0,-195.0,136.04478799999998,187.9362249
394,1998,347.0,-4353.0,-4006.0,136.04478799999998,187.9362249
394,1998,380.0,-4164.0,-3784.0,136.04478799999998,187.9362249
394,1998,408.0,-3792.0,-3384.0,136.04478799999998,187.9362249
394,1998,434.0,-3601.0,-3167.0,136.04478799999998,187.9362249
394,1998,445.0,-3678.0,-3233.0,136.04478799999998,187.9362249
394,1998,470.0,-3167.0,-2697.0,136.04478799999998,187.9362249
394,1998,498.0,-2658.0,-2160.0,136.04478799999998,187.9362249
394,1998,519.0,-2212.0,-1693.0,136.04478799999998,187.9362249
394,1998,534.0,-2167.0,-1633.0,136.04478799999998,187.9362249
394,1998,548.0,-1852.0,-1304.0,136.04478799999998,187.9362249
394,1998,564.0,-1235.0,-671.0,136.04478799999998,187.9362249
394,1998,553.0,-785.0,-232.0,136.04478799999998,187.9362249
394,1998,513.0,-650.0,-137.0,136.04478799999998,187.9362249
394,1998,468.0,-491.0,-23.0,136.04478799999998,187.9362249
394,1998,426.0,-454.0,-28.0,136.04478799999998,187.9362249
394,1998,392.0,-358.0,34.0,136.04478799999998,187.9362249
394,1998,346.0,-273.0,73.0,136.04478799999998,187.9362249
394,1998,303.0,-230.0,73.0,136.04478799999998,187.9362249
394,1998,505.0,-1823.0,-1318.0,136.04478799999998,187.9362249
394,1999,965.0,-3868.0,-2903.0,136.04478799999998,187.9362249
394,1999,991.0,-3869.0,-2878.0,136.04478799999998,187.9362249
394,1999,1021.0,-3419.0,-2398.0,136.04478799999998,187.9362249
394,1999,1052.0,-3156.0,-2104.0,136.04478799999998,187.9362249
394,1999,1075.0,-3117.0,-2042.0,136.04478799999998,187.9362249
394,1999,1096.0,-2536.0,-1440.0,136.04478799999998,187.9362249
394,1999,1125.0,-1900.0,-775.0,136.04478799999998,187.9362249
394,1999,1147.0,-1385.0,-238.0,136.04478799999998,187.9362249
394,1999,1159.0,-1260.0,-101.0,136.04478799999998,187.9362249
394,1999,1162.0,-1088.0,74.0,136.04478799999998,187.9362249
394,1999,1171.0,-765.0,406.0,136.04478799999998,187.9362249
394,1999,1135.0,-497.0,638.0,136.04478799999998,187.9362249
394,1999,1050.0,-382.0,668.0,136.04478799999998,187.9362249
394,1999,957.0,-251.0,706.0,136.04478799999998,187.9362249
394,1999,871.0,-204.0,667.0,136.04478799999998,187.9362249
394,1999,801.0,-122.0,679.0,136.04478799999998,187.9362249
394,1999,705.0,-50.0,655.0,136.04478799999998,187.9362249
394,1999,616.0,-17.0,599.0,136.04478799999998,187.9362249
394,1999,1091.0,-1233.0,-142.0,136.04478799999998,187.9362249
394,2000,533.0,-4659.0,-4126.0,136.04478799999998,187.9362249
394,2000,578.0,-4080.0,-3502.0,136.04478799999998,187.9362249
394,2000,637.0,-3651.0,-3014.0,136.04478799999998,187.9362249
394,2000,663.0,-3352.0,-2689.0,136.04478799999998,187.9362249
394,2000,717.0,-2651.0,-1934.0,136.04478799999998,187.9362249
394,2000,786.0,-2237.0,-1451.0,136.04478799999998,187.9362249
394,2000,837.0,-1951.0,-1114.0,136.04478799999998,187.9362249
394,2000,867.0,-1605.0,-738.0,136.04478799999998,187.9362249
394,2000,904.0,-937.0,-33.0,136.04478799999998,187.9362249
394,2000,922.0,-469.0,453.0,136.04478799999998,187.9362249
394,2000,927.0,-192.0,735.0,136.04478799999998,187.9362249
394,2000,914.0,-18.0,896.0,136.04478799999998,187.9362249
394,2000,875.0,139.0,1014.0,136.04478799999998,187.9362249
394,2000,846.0,234.0,1080.0,136.04478799999998,187.9362249
394,2000,822.0,329.0,1151.0,136.04478799999998,187.9362249
394,2000,787.0,409.0,1196.0,136.04478799999998,187.9362249
394,2000,746.0,433.0,1179.0,136.04478799999998,187.9362249
394,2000,843.0,-1206.0,-363.0,136.04478799999998,187.9362249
394,2001,429.0,-3079.0,-2650.0,136.04478799999998,187.9362249
394,2001,507.0,-2577.0,-2070.0,136.04478799999998,187.9362249
394,2001,621.0,-2301.0,-1680.0,136.04478799999998,187.9362249
394,2001,751.0,-2112.0,-1361.0,136.04478799999998,187.9362249
394,2001,915.0,-1553.0,-638.0,136.04478799999998,187.9362249
394,2001,1055.0,-999.0,56.0,136.04478799999998,187.9362249
394,2001,1114.0,-681.0,433.0,136.04478799999998,187.9362249
394,2001,1151.0,-501.0,650.0,136.04478799999998,187.9362249
394,2001,1185.0,-247.0,938.0,136.04478799999998,187.9362249
394,2001,1218.0,-34.0,1184.0,136.04478799999998,187.9362249
394,2001,1239.0,155.0,1394.0,136.04478799999998,187.9362249
394,2001,1222.0,280.0,1502.0,136.04478799999998,187.9362249
394,2001,1172.0,380.0,1552.0,136.04478799999998,187.9362249
394,2001,1134.0,436.0,1570.0,136.04478799999998,187.9362249
394,2001,1102.0,491.0,1593.0,136.04478799999998,187.9362249
394,2001,1056.0,526.0,1582.0,136.04478799999998,187.9362249
394,2001,1002.0,526.0,1528.0,136.04478799999998,187.9362249
394,2001,1105.0,-438.0,667.0,136.04478799999998,187.9362249
394,2002,893.0,-3727.0,-2834.0,136.04478799999998,187.9362249
394,2002,911.0,-3076.0,-2165.0,136.04478799999998,187.9362249
394,2002,936.0,-2786.0,-1850.0,136.04478799999998,187.9362249
394,2002,950.0,-2666.0,-1716.0,136.04478799999998,187.9362249
394,2002,979.0,-2077.0,-1098.0,136.04478799999998,187.9362249
394,2002,1012.0,-1472.0,-460.0,136.04478799999998,187.9362249
394,2002,1030.0,-992.0,38.0,136.04478799999998,187.9362249
394,2002,1038.0,-738.0,300.0,136.04478799999998,187.9362249
394,2002,1044.0,-415.0,629.0,136.04478799999998,187.9362249
394,2002,1049.0,-135.0,914.0,136.04478799999998,187.9362249
394,2002,1050.0,100.0,1150.0,136.04478799999998,187.9362249
394,2002,1034.0,252.0,1286.0,136.04478799999998,187.9362249
394,2002,991.0,367.0,1358.0,136.04478799999998,187.9362249
394,2002,958.0,426.0,1384.0,136.04478799999998,187.9362249
394,2002,930.0,490.0,1420.0,136.04478799999998,187.9362249
394,2002,891.0,531.0,1422.0,136.04478799999998,187.9362249
394,2002,845.0,543.0,1388.0,136.04478799999998,187.9362249
394,2002,1012.0,-652.0,360.0,136.04478799999998,187.9362249
394,2003,595.0,-5952.0,-5357.0,136.04478799999998,187.9362249
394,2003,639.0,-5046.0,-4407.0,136.04478799999998,187.9362249
394,2003,744.0,-4881.0,-4137.0,136.04478799999998,187.9362249
394,2003,845.0,-4764.0,-3919.0,136.04478799999998,187.9362249
394,2003,962.0,-3987.0,-3025.0,136.04478799999998,187.9362249
394,2003,1063.0,-3318.0,-2255.0,136.04478799999998,187.9362249
394,2003,1112.0,-2765.0,-1653.0,136.04478799999998,187.9362249
394,2003,1149.0,-2704.0,-1555.0,136.04478799999998,187.9362249
394,2003,1167.0,-2378.0,-1211.0,136.04478799999998,187.9362249
394,2003,1178.0,-1587.0,-409.0,136.04478799999998,187.9362249
394,2003,1181.0,-1083.0,98.0,136.04478799999998,187.9362249
394,2003,1164.0,-808.0,356.0,136.04478799999998,187.9362249
394,2003,1116.0,-526.0,590.0,136.04478799999998,187.9362249
394,2003,1078.0,-378.0,700.0,136.04478799999998,187.9362249
394,2003,1047.0,-219.0,828.0,136.04478799999998,187.9362249
394,2003,1004.0,-83.0,921.0,136.04478799999998,187.9362249
394,2003,952.0,-3.0,949.0,136.04478799999998,187.9362249
394,2003,1094.0,-2228.0,-1134.0,136.04478799999998,187.9362249
394,2004,373.0,-3195.0,-2822.0,136.04478799999998,187.9362249
394,2004,393.0,-3186.0,-2793.0,136.04478799999998,187.9362249
394,2004,419.0,-2960.0,-2541.0,136.04478799999998,187.9362249
394,2004,459.0,-2388.0,-1929.0,136.04478799999998,187.9362249
394,2004,498.0,-2216.0,-1718.0,136.04478799999998,187.9362249
394,2004,516.0,-2132.0,-1616.0,136.04478799999998,187.9362249
394,2004,521.0,-1913.0,-1392.0,136.04478799999998,187.9362249
394,2004,540.0,-1141.0,-601.0,136.04478799999998,187.9362249
394,2004,543.0,-611.0,-68.0,136.04478799999998,187.9362249
394,2004,543.0,-336.0,207.0,136.04478799999998,187.9362249
394,2004,536.0,-147.0,389.0,136.04478799999998,187.9362249
394,2004,514.0,24.0,538.0,136.04478799999998,187.9362249
394,2004,497.0,135.0,632.0,136.04478799999998,187.9362249
394,2004,483.0,237.0,720.0,136.04478799999998,187.9362249
394,2004,462.0,313.0,775.0,136.04478799999998,187.9362249
394,2004,439.0,339.0,778.0,136.04478799999998,187.9362249
394,2004,508.0,-1273.0,-765.0,136.04478799999998,187.9362249
394,2005,382.0,-4188.0,-3806.0,136.04478799999998,187.9362249
394,2005,445.0,-4274.0,-3829.0,136.04478799999998,187.9362249
394,2005,518.0,-4057.0,-3539.0,136.04478799999998,187.9362249
394,2005,626.0,-3301.0,-2675.0,136.04478799999998,187.9362249
394,2005,707.0,-2742.0,-2035.0,136.04478799999998,187.9362249
394,2005,781.0,-2253.0,-1472.0,136.04478799999998,187.9362249
394,2005,848.0,-1989.0,-1141.0,136.04478799999998,187.9362249
394,2005,909.0,-1443.0,-534.0,136.04478799999998,187.9362249
394,2005,952.0,-814.0,138.0,136.04478799999998,187.9362249
394,2005,964.0,-451.0,513.0,136.04478799999998,187.9362249
394,2005,958.0,-244.0,714.0,136.04478799999998,187.9362249
394,2005,923.0,-47.0,876.0,136.04478799999998,187.9362249
394,2005,894.0,57.0,951.0,136.04478799999998,187.9362249
394,2005,870.0,170.0,1040.0,136.04478799999998,187.9362249
394,2005,833.0,284.0,1117.0,136.04478799999998,187.9362249
394,2005,790.0,355.0,1145.0,136.04478799999998,187.9362249
394,2005,829.0,-1564.0,-735.0,136.04478799999998,187.9362249
394,2006,713.0,-4169.0,-3456.0,136.04478799999998,187.9362249
394,2006,740.0,-4268.0,-3528.0,136.04478799999998,187.9362249
394,2006,761.0,-4184.0,-3423.0,136.04478799999998,187.9362249
394,2006,777.0,-3520.0,-2743.0,136.04478799999998,187.9362249
394,2006,784.0,-2817.0,-2033.0,136.04478799999998,187.9362249
394,2006,787.0,-2227.0,-1440.0,136.04478799999998,187.9362249
394,2006,788.0,-1946.0,-1158.0,136.04478799999998,187.9362249
394,2006,789.0,-1432.0,-643.0,136.04478799999998,187.9362249
394,2006,789.0,-990.0,-201.0,136.04478799999998,187.9362249
394,2006,789.0,-656.0,133.0,136.04478799999998,187.9362249
394,2006,777.0,-434.0,343.0,136.04478799999998,187.9362249
394,2006,745.0,-216.0,529.0,136.04478799999998,187.9362249
394,2006,719.0,-89.0,630.0,136.04478799999998,187.9362249
394,2006,699.0,39.0,738.0,136.04478799999998,187.9362249
394,2006,670.0,172.0,842.0,136.04478799999998,187.9362249
394,2006,636.0,244.0,880.0,136.04478799999998,187.9362249
394,2006,772.0,-1651.0,-879.0,136.04478799999998,187.9362249
394,2007,597.0,-3654.0,-3057.0,136.04478799999998,187.9362249
394,2007,682.0,-3781.0,-3099.0,136.04478799999998,187.9362249
394,2007,795.0,-3540.0,-2745.0,136.04478799999998,187.9362249
394,2007,888.0,-2695.0,-1807.0,136.04478799999998,187.9362249
394,2007,955.0,-1863.0,-908.0,136.04478799999998,187.9362249
394,2007,979.0,-1223.0,-244.0,136.04478799999998,187.9362249
394,2007,989.0,-885.0,104.0,136.04478799999998,187.9362249
394,2007,993.0,-455.0,538.0,136.04478799999998,187.9362249
394,2007,994.0,-43.0,951.0,136.04478799999998,187.9362249
394,2007,993.0,320.0,1313.0,136.04478799999998,187.9362249
394,2007,979.0,556.0,1535.0,136.04478799999998,187.9362249
394,2007,937.0,697.0,1634.0,136.04478799999998,187.9362249
394,2007,905.0,770.0,1675.0,136.04478799999998,187.9362249
394,2007,880.0,832.0,1712.0,136.04478799999998,187.9362249
394,2007,843.0,879.0,1722.0,136.04478799999998,187.9362249
394,2007,799.0,887.0,1686.0,136.04478799999998,187.9362249
394,2007,946.0,-721.0,225.0,136.04478799999998,187.9362249
394,2008,710.0,-4063.0,-3353.0,136.04478799999998,187.9362249
394,2008,723.0,-4455.0,-3732.0,136.04478799999998,187.9362249
394,2008,740.0,-3875.0,-3135.0,136.04478799999998,187.9362249
394,2008,751.0,-2831.0,-2080.0,136.04478799999998,187.9362249
394,2008,770.0,-2638.0,-1868.0,136.04478799999998,187.9362249
394,2008,779.0,-2571.0,-1792.0,136.04478799999998,187.9362249
394,2008,778.0,-2482.0,-1704.0,136.04478799999998,187.9362249
394,2008,795.0,-1789.0,-994.0,136.04478799999998,187.9362249
394,2008,795.0,-649.0,146.0,136.04478799999998,187.9362249
394,2008,793.0,-149.0,644.0,136.04478799999998,187.9362249
394,2008,782.0,86.0,868.0,136.04478799999998,187.9362249
394,2008,749.0,300.0,1049.0,136.04478799999998,187.9362249
394,2008,723.0,434.0,1157.0,136.04478799999998,187.9362249
394,2008,702.0,544.0,1246.0,136.04478799999998,187.9362249
394,2008,673.0,635.0,1308.0,136.04478799999998,187.9362249
394,2008,638.0,655.0,1293.0,136.04478799999998,187.9362249
394,2008,768.0,-1519.0,-751.0,136.04478799999998,187.9362249
394,2009,1055.0,-2424.0,-1369.0,136.04478799999998,187.9362249
394,2009,1074.0,-2784.0,-1710.0,136.04478799999998,187.9362249
394,2009,1103.0,-2774.0,-1671.0,136.04478799999998,187.9362249
394,2009,1159.0,-2373.0,-1214.0,136.04478799999998,187.9362249
394,2009,1251.0,-2038.0,-787.0,136.04478799999998,187.9362249
394,2009,1319.0,-1788.0,-469.0,136.04478799999998,187.9362249
394,2009,1367.0,-1641.0,-274.0,136.04478799999998,187.9362249
394,2009,1428.0,-1207.0,221.0,136.04478799999998,187.9362249
394,2009,1460.0,-1038.0,422.0,136.04478799999998,187.9362249
394,2009,1410.0,-861.0,549.0,136.04478799999998,187.9362249
394,2009,1324.0,-738.0,586.0,136.04478799999998,187.9362249
394,2009,1219.0,-576.0,643.0,136.04478799999998,187.9362249
394,2009,1119.0,-536.0,583.0,136.04478799999998,187.9362249
394,2009,1035.0,-453.0,582.0,136.04478799999998,187.9362249
394,2009,922.0,-376.0,546.0,136.04478799999998,187.9362249
394,2009,801.0,-354.0,447.0,136.04478799999998,187.9362249
394,2009,1295.0,-1372.0,-77.0,136.04478799999998,187.9362249
394,2010,865.0,-3004.0,-2139.0,136.04478799999998,187.9362249
394,2010,877.0,-3403.0,-2526.0,136.04478799999998,187.9362249
394,2010,897.0,-3346.0,-2449.0,136.04478799999998,187.9362249
394,2010,931.0,-2878.0,-1947.0,136.04478799999998,187.9362249
394,2010,973.0,-2578.0,-1605.0,136.04478799999998,187.9362249
394,2010,1001.0,-2357.0,-1356.0,136.04478799999998,187.9362249
394,2010,1016.0,-2261.0,-1245.0,136.04478799999998,187.9362249
394,2010,1052.0,-1668.0,-616.0,136.04478799999998,187.9362249
394,2010,1061.0,-1279.0,-218.0,136.04478799999998,187.9362249
394,2010,1026.0,-1024.0,2.0,136.04478799999998,187.9362249
394,2010,958.0,-875.0,83.0,136.04478799999998,187.9362249
394,2010,876.0,-678.0,198.0,136.04478799999998,187.9362249
394,2010,796.0,-627.0,169.0,136.04478799999998,187.9362249
394,2010,732.0,-532.0,200.0,136.04478799999998,187.9362249
394,2010,648.0,-464.0,184.0,136.04478799999998,187.9362249
394,2010,563.0,-445.0,118.0,136.04478799999998,187.9362249
394,2010,964.0,-1746.0,-782.0,136.04478799999998,187.9362249
394,2011,359.0,-2886.0,-2527.0,136.04478799999998,187.9362249
394,2011,366.0,-3116.0,-2750.0,136.04478799999998,187.9362249
394,2011,376.0,-3071.0,-2695.0,136.04478799999998,187.9362249
394,2011,401.0,-2631.0,-2230.0,136.04478799999998,187.9362249
394,2011,428.0,-2186.0,-1758.0,136.04478799999998,187.9362249
394,2011,448.0,-1799.0,-1351.0,136.04478799999998,187.9362249
394,2011,460.0,-1505.0,-1045.0,136.04478799999998,187.9362249
394,2011,481.0,-856.0,-375.0,136.04478799999998,187.9362249
394,2011,490.0,-672.0,-182.0,136.04478799999998,187.9362249
394,2011,477.0,-501.0,-24.0,136.04478799999998,187.9362249
394,2011,448.0,-378.0,70.0,136.04478799999998,187.9362249
394,2011,409.0,-237.0,172.0,136.04478799999998,187.9362249
394,2011,373.0,-205.0,168.0,136.04478799999998,187.9362249
394,2011,343.0,-131.0,212.0,136.04478799999998,187.9362249
